,DiskUsage,TotalCpus,TotalMemory,TotalDisk,CpuCacheSize,TotalVirtualMemory,GLIDEIN_Job_Max_Time,TotalSlots,CpuIsBusy,SlotType,Failure,Site
51339,81362,64,122000,669995532,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51340,66839,64,122000,669995244,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51346,187592,8,32768,13804407700,512,594151976,34800,9,1,0,1,Manchester
51348,18048394,8,32768,873658908,512,523624064,14400,9,1,0,1,UConn-HPC
51353,927729,4,8000,1162926652,512,325956556,34800,4,1,0,0,NIKHEF
51354,512872,64,122000,669995916,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51358,11630142,48,192000,149571964,33792,196453612,7200,13,0,0,0,TACC-Stampede2
51359,3856210,8,48000,1659633016,512,398300984,34800,9,1,0,0,IN_TIFR
51371,4032241,8,20480,930481268,15360,191649992,34800,6,1,0,0,FZU
51378,19526,64,122000,669995864,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51386,1542482,1,2500,1415895212,512,266796556,32400,1,1,1,1,Michigan
51392,40307,64,122000,669995720,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51393,107795,128,248000,371403820,512,357455720,7200,32,1,0,0,Purdue-Anvil
51395,30614,56,192000,149547260,39424,196111704,7200,10,0,0,0,TACC-Frontera
51409,26040,128,248000,371348616,512,357455976,7200,32,0,0,0,Purdue-Anvil
51413,25532,56,192000,149553408,39424,196111704,7200,15,0,0,0,TACC-Frontera
51418,386643,8,32768,6321873540,512,594840128,34800,9,1,0,1,Manchester
51420,20474,64,122000,669995924,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51422,63285,56,192000,149522832,39424,196111708,7200,15,0,0,0,TACC-Frontera
51438,3782679,1,2500,2863306856,36608,299059224,32400,1,1,1,1,Michigan
51442,1783383,2,8000,4006699400,25600,247927944,34800,2,1,0,0,RAL
51443,2310229,128,248000,371398356,512,357454692,7200,32,0,0,0,Purdue-Anvil
51444,1017216,4,16000,807674044,512,1089936148,34800,5,1,0,1,London_QMUL
51445,2455680,8,20240,1254838524,512,526024788,34800,8,1,0,0,CERN
51446,3574605,8,20240,1560865036,25600,135389380,34800,8,1,0,0,London_Brunel
51449,1090,8,24576,1810228352,28160,200422108,34800,6,1,0,1,Lancaster
51454,12500,128,248000,371397932,512,357319016,7200,32,1,0,0,Purdue-Anvil
51459,222470,56,192000,149494824,39424,196111708,7200,15,0,0,0,TACC-Frontera
51462,220855,56,192000,149551612,39424,196111708,7200,15,0,0,0,TACC-Frontera
51469,2905894,56,192000,149548372,39424,196111708,7200,15,0,0,0,TACC-Frontera
51475,558619,128,248000,371393004,512,353601128,7200,32,0,0,0,Purdue-Anvil
51476,421994,64,122000,669995844,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51491,35851,64,122000,669995408,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51494,42299,64,122000,669995424,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51495,28367,64,122000,669995348,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51499,85307,64,122000,669995252,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51505,19974,64,122000,669995212,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51510,2308613,56,192000,149544636,39424,196111704,7200,15,0,0,0,TACC-Frontera
51513,18575,56,192000,149542716,39424,196111700,7200,15,0,0,0,TACC-Frontera
51516,921571,128,248000,371351332,512,357447012,7200,32,1,0,0,Purdue-Anvil
51517,909075,64,122000,669995264,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51522,629796,8,32768,14141994476,512,593584516,34800,8,1,0,1,Manchester
51525,79082,128,248000,371397888,512,356711012,7200,30,0,0,0,Purdue-Anvil
51528,3571051,8,20480,1362164484,512,189934828,34800,6,1,0,1,FZU
51530,7518581,8,32768,6343323100,512,594774088,34800,9,1,0,1,Manchester
51531,1847447,1,3000,6937424760,35840,193996060,34800,1,1,1,0,BNL
51535,1013985,48,192000,149613876,33792,196453584,7200,13,0,0,0,TACC-Stampede2
51536,1651489,8,20240,1315449508,512,527580748,34800,9,1,0,0,CERN
51546,777154,128,248000,371397388,512,356235880,7200,31,0,0,0,Purdue-Anvil
51548,806756,128,248000,371398304,512,355050856,7200,32,0,0,0,Purdue-Anvil
51554,188673,56,192000,149548696,39424,196111708,7200,15,0,0,0,TACC-Frontera
51556,3337500,4,16000,251441788,16384,28642928,34800,5,0,0,0,JINR_CLOUD
51558,118870,56,192000,149538876,39424,196111704,7200,15,0,0,0,TACC-Frontera
51569,3294694,64,122000,669995904,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51590,2504254,64,122000,669995228,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51599,21562,56,192000,149531036,39424,196111704,7200,15,0,0,0,TACC-Frontera
51600,1700085,56,192000,149547832,39424,196111704,7200,15,1,0,0,TACC-Frontera
51605,58616,128,248000,371402144,512,357448548,7200,31,1,0,0,Purdue-Anvil
51609,67507,64,122000,669995272,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51610,66853,64,122000,669995344,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51616,6038706,8,32768,13816841612,512,593545512,34800,9,1,0,1,Manchester
51618,7246576,8,32768,874828216,512,523749416,14400,9,1,0,0,UConn-HPC
51623,1161719,1,4096,3162913364,512,592365800,34800,1,1,1,0,NIKHEF
51624,310954,64,122000,669995916,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51629,4043459,8,48000,1663921328,512,399065664,34800,9,1,0,0,IN_TIFR
51641,1677234,8,20480,852717152,15360,187663836,34800,6,1,0,0,FZU
51648,84438,64,122000,669995284,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51662,42068,64,122000,669995520,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51663,10583323,128,248000,371403028,512,357455460,7200,32,0,0,0,Purdue-Anvil
51665,22976,56,192000,149541156,39424,196111708,7200,10,0,0,0,TACC-Frontera
51670,191229,64,122000,669995244,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51679,309274,128,248000,371347740,512,357096804,7200,32,1,0,0,Purdue-Anvil
51683,24529,56,192000,149497964,39424,196111708,7200,15,0,0,0,TACC-Frontera
51688,552733,8,32768,6312891292,512,594840128,34800,9,1,0,1,Manchester
51690,1756282,64,122000,669995164,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51692,33252,56,192000,149547576,39424,196111708,7200,15,0,0,0,TACC-Frontera
51693,80547,56,192000,149535264,39424,196111704,7200,15,0,0,0,TACC-Frontera
51708,185054,4,10000,1698844548,14080,135618424,34800,5,1,0,1,CCIN2P3
51713,2317607,128,248000,371398404,512,357456232,7200,26,0,0,0,Purdue-Anvil
51715,2114329,8,20240,1289891000,512,527331864,34800,9,1,0,0,CERN
51716,383,8,20240,1665587980,20480,132082104,34800,6,1,0,1,London_Brunel
51719,202716,8,24576,1873414148,28160,200240188,34800,8,1,0,1,Lancaster
51724,283966,128,248000,371398388,512,357422692,7200,32,0,0,0,Purdue-Anvil
51729,222431,56,192000,149546988,39424,196111708,7200,15,0,0,0,TACC-Frontera
51732,4669580,56,192000,149549640,39424,196111716,7200,15,0,0,0,TACC-Frontera
51737,1991819,8,32768,13965078632,512,594081276,34800,6,1,0,1,Manchester
51739,1128988,56,192000,149522652,39424,196111708,7200,15,0,0,1,TACC-Frontera
51745,2632142,128,248000,371393004,512,353601128,7200,32,1,0,0,Purdue-Anvil
51746,786260,64,122000,669995484,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51761,37054,64,122000,669995308,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51764,2168504,64,122000,669995248,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51765,45444,64,122000,669995148,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51769,65726,64,122000,669995248,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51775,20110,64,122000,669995128,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51780,24035,56,192000,149548044,39424,196111704,7200,15,0,0,0,TACC-Frontera
51783,70022,56,192000,149548992,39424,196111708,7200,15,0,0,0,TACC-Frontera
51786,1557453,128,248000,371402092,512,357450340,7200,32,0,0,0,Purdue-Anvil
51798,189883,8,24576,3547789008,20480,257123788,34800,9,0,0,1,SGrid
51800,192843,8,32768,6757673560,22528,262857656,34800,9,1,0,1,Manchester
51801,744230,8,20240,1485724872,20480,127625800,34800,5,1,0,1,CERN
51804,125,2,8000,1618442868,512,794871848,34800,3,0,0,0,RAL
51805,8869240,48,192000,149580764,33792,196453564,7200,13,0,0,0,TACC-Stampede2
51806,2003558,8,20240,1333603520,512,525275720,34800,9,1,0,0,CERN
51816,347824,128,248000,371397388,512,356235880,7200,31,0,0,0,Purdue-Anvil
51818,17734,128,248000,371397896,512,356428904,7200,32,0,0,0,Purdue-Anvil
51822,3963056,8,20240,1325125636,25600,258271752,34800,5,1,0,0,CERN
51824,5774609,56,192000,149549432,39424,196111708,7200,15,0,0,0,TACC-Frontera
51826,3335906,4,16000,251441788,16384,28642928,34800,5,0,0,0,JINR_CLOUD
51828,32726,56,192000,149538876,39424,196111704,7200,15,0,0,0,TACC-Frontera
51836,759152,64,122000,669995584,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51839,1948855,64,122000,669971764,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51849,278,8,32768,6275410216,512,594452492,34800,9,1,0,1,Manchester
51860,8674338,64,122000,669995184,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51869,20779,56,192000,149551540,39424,196111704,7200,15,0,0,0,TACC-Frontera
51870,1695176,56,192000,149548036,39424,196111704,7200,15,0,0,0,TACC-Frontera
51875,22698,128,248000,371401356,512,356677224,7200,32,1,0,0,Purdue-Anvil
51879,3459464,64,122000,669995532,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51886,8781087,8,32768,13819458252,512,593538832,34800,9,1,0,1,Manchester
51888,3708875,8,32768,873658908,512,523624068,14400,9,1,0,0,UConn-HPC
51893,1398181,1,4096,3218588740,512,595201976,34800,1,1,1,1,NIKHEF
51898,571037,48,192000,149634040,33792,196453660,7200,13,0,0,0,TACC-Stampede2
51899,3925748,8,48000,1663921328,512,399065664,34800,9,1,0,0,IN_TIFR
51918,85346,64,122000,669995264,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51926,2400116,1,2500,2141794628,512,263499928,32400,1,1,1,1,Michigan
51932,68408,64,122000,669995860,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51933,95501,128,248000,371403820,512,357455720,7200,32,1,0,0,Purdue-Anvil
51935,40011,56,192000,149541696,39424,196111704,7200,11,0,0,0,TACC-Frontera
51940,40474,64,122000,669995344,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51949,1429399,128,248000,371345548,512,357456228,7200,32,0,0,0,Purdue-Anvil
51953,23142,56,192000,149513916,39424,196111704,7200,15,0,0,0,TACC-Frontera
51958,401977,8,32768,6343943796,512,594840128,34800,9,1,0,1,Manchester
51960,20847,64,122000,669995144,40960,131890088,7200,16,0,0,0,T3_US_NERSC
51962,30556,56,192000,149522832,39424,196111708,7200,15,0,0,0,TACC-Frontera
51978,1446493,1,2500,2394481724,512,267689624,32400,1,1,1,1,Michigan
51982,359,2,8000,636041308,512,796117328,34800,3,1,0,0,RAL
51983,500529,128,248000,371398396,512,357455976,7200,24,0,0,0,Purdue-Anvil
51984,1533408,8,32768,759306144,512,521160916,14400,9,1,0,1,UConn-HPC
51986,2078628,8,20240,1691006240,20480,66395116,34800,9,1,0,0,London_Brunel
51989,1092,8,24576,1826204556,28160,200405212,34800,5,1,0,0,Lancaster
51994,1420203,128,248000,371398388,512,357422692,7200,32,0,0,0,Purdue-Anvil
51999,222362,56,192000,149546292,39424,196111708,7200,15,0,0,0,TACC-Frontera
52002,221519,56,192000,149548992,39424,196111708,7200,15,0,0,0,TACC-Frontera
52007,2134564,8,32768,13845934048,512,594048564,34800,7,1,0,1,Manchester
52009,509248,56,192000,149522652,39424,196111708,7200,15,0,0,1,TACC-Frontera
52015,2213803,128,248000,371393004,512,353601128,7200,32,0,0,0,Purdue-Anvil
52016,4390715,64,122000,669995224,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52031,66148,64,122000,669971868,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52034,40857,64,122000,669995284,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52035,108134,64,122000,669995308,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52045,29688,64,122000,669995608,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52050,2308885,56,192000,149548044,39424,196111704,7200,15,0,0,0,TACC-Frontera
52053,79210,56,192000,149551012,39424,196111712,7200,15,1,0,0,TACC-Frontera
52056,1502237,128,248000,371402092,512,357450340,7200,32,0,0,0,Purdue-Anvil
52057,281340,64,122000,669995984,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52062,629945,8,32768,14116206168,512,593025068,34800,5,1,0,1,Manchester
52065,331378,128,248000,371368792,512,357453672,7200,32,0,0,0,Purdue-Anvil
52068,183932,8,24576,3579230624,20480,256359900,34800,9,1,0,1,SGrid
52070,1084,8,32768,6384417088,512,594706760,34800,6,1,0,1,Manchester
52074,1479192,2,8000,877140796,512,796032552,34800,3,1,0,0,RAL
52075,1894313,48,192000,149627964,33792,196453672,7200,13,0,0,0,TACC-Stampede2
52076,1594115,8,20240,1309615872,512,527209256,34800,9,1,0,0,CERN
52086,268951,128,248000,371398128,512,352754788,7200,32,0,0,0,Purdue-Anvil
52088,281041,128,248000,371398200,512,352687328,7200,32,0,0,0,Purdue-Anvil
52092,17351,8,20240,1150316212,20480,128298276,34800,5,1,0,0,CERN
52094,189147,56,192000,149548188,39424,196111712,7200,15,0,0,0,TACC-Frontera
52098,62178,56,192000,149539228,39424,196111700,7200,15,0,0,0,TACC-Frontera
52106,2193949,64,122000,669995344,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52109,1915150,64,122000,669995224,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52119,242,8,32768,6275410216,512,594452492,34800,9,1,0,1,Manchester
52130,9095540,64,122000,669995268,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52139,21928,56,192000,149519096,39424,196111704,7200,15,0,0,0,TACC-Frontera
52140,22104,56,192000,149549920,39424,196111704,7200,15,0,0,0,TACC-Frontera
52145,38412,128,248000,371401708,512,353670760,7200,32,0,0,0,Purdue-Anvil
52149,1179904,64,122000,669995228,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52150,67103,64,122000,669995244,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52156,6884069,8,32768,13916385136,512,593238008,34800,9,1,0,1,Manchester
52158,7354278,8,32768,874828348,512,523749416,14400,9,1,0,0,UConn-HPC
52163,4252597,8,32768,14108242968,512,593021208,34800,7,1,0,0,Manchester
52164,517382,64,122000,669995536,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52168,1374783,48,192000,383882656,33792,196453596,7200,13,0,0,0,TACC-Stampede2
52169,10279250,8,48000,1696759676,512,399061568,34800,9,1,0,0,IN_TIFR
52181,3248772,8,20480,818301488,15360,188111336,34800,6,1,0,1,FZU
52188,84590,64,122000,669995304,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52196,363619,8,24576,852599912,20480,98141224,34800,6,1,0,0,Lancaster
52202,40631,64,122000,669995720,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52203,118869,128,248000,371354068,512,357456228,7200,32,1,0,0,Purdue-Anvil
52205,49711,56,192000,149535640,39424,196111704,7200,11,0,0,0,TACC-Frontera
52210,41005,64,122000,669995292,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52219,35796,128,248000,371402460,512,354693988,7200,32,0,0,0,Purdue-Anvil
52223,8886224,56,192000,149553124,39424,196111704,7200,15,0,0,0,TACC-Frontera
52230,2308727,64,122000,669993944,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52232,2352192,56,192000,149509568,39424,196111704,7200,15,0,0,0,TACC-Frontera
52233,941249,56,192000,149543280,39424,196111708,7200,15,1,0,0,TACC-Frontera
52248,344,8,20240,111344460,30720,132400168,34800,8,1,0,1,UCSD
52252,1690160,2,8000,471115248,512,795471180,34800,3,1,0,1,RAL
52253,9980413,128,248000,371398376,512,357456232,7200,26,0,0,0,Purdue-Anvil
52254,1369531,8,32768,874905024,512,524520324,14400,9,1,0,0,UConn-HPC
52256,2297849,8,20240,1691006240,20480,66395116,34800,9,1,0,0,London_Brunel
52259,1089,8,24576,1828517476,28160,200660188,34800,6,1,0,0,Lancaster
52264,257440,128,248000,371398388,512,357422692,7200,32,0,0,0,Purdue-Anvil
52269,679021,56,192000,149545680,39424,196111708,7200,14,0,0,0,TACC-Frontera
52272,221299,56,192000,149534944,39424,196111716,7200,15,0,0,0,TACC-Frontera
52277,2256431,8,32768,13964454752,512,594048564,34800,7,1,0,1,Manchester
52279,1350403,56,192000,149544576,39424,196111704,7200,15,0,0,0,TACC-Frontera
52283,1462363,8,32768,6031399700,512,594262120,34800,8,1,0,1,Manchester
52285,4576000,128,248000,371393004,512,353601128,7200,32,0,0,0,Purdue-Anvil
52286,1696116,64,122000,669995384,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52301,427898,64,122000,669995908,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52304,81362,64,122000,669995248,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52305,221673,64,122000,669995448,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52309,23879,64,122000,669995308,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52315,72072,64,122000,669995984,40960,131890088,7200,14,0,0,0,T3_US_NERSC
52320,2308887,56,192000,149548044,39424,196111704,7200,15,0,0,0,TACC-Frontera
52323,2308699,56,192000,149543244,39424,196111704,7200,15,0,0,0,TACC-Frontera
52326,250141,128,248000,371402212,512,357456228,7200,31,0,0,0,Purdue-Anvil
52327,302424,64,122000,669995484,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52335,68701,128,248000,371397888,512,356711012,7200,30,1,0,0,Purdue-Anvil
52338,956589,8,24576,3610065296,20480,246930384,34800,9,1,0,1,SGrid
52340,6162509,8,32768,6389631612,512,594843720,34800,9,1,0,1,Manchester
52341,1531586,8,20240,1436619660,20480,119784072,34800,9,1,0,0,CERN
52345,566014,48,192000,149603404,33792,196453564,7200,13,0,0,0,TACC-Stampede2
52346,1607109,8,20240,1317813448,512,527278340,34800,9,1,0,0,CERN
52356,3707388,128,248000,371398128,512,352754788,7200,32,0,0,0,Purdue-Anvil
52358,1036873,128,248000,371398252,512,357456228,7200,32,0,0,0,Purdue-Anvil
52362,1608335,8,20240,1293769232,512,527571548,34800,4,1,0,0,CERN
52364,5718662,56,192000,149548904,39424,196111688,7200,15,0,0,0,TACC-Frontera
52366,1624943,4,16000,188557124,16384,125107436,34800,3,1,0,0,JINR_CLOUD
52368,105508,56,192000,149532728,39424,196111704,7200,15,0,0,0,TACC-Frontera
52376,569785,64,122000,669995904,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52379,189986,64,122000,669995468,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52389,2773910,8,32768,6372739184,512,594391560,34800,9,1,0,1,Manchester
52400,8734853,64,122000,669995184,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52409,21365,56,192000,149519096,39424,196111704,7200,15,0,0,0,TACC-Frontera
52410,87101,56,192000,149548036,39424,196111704,7200,15,0,0,0,TACC-Frontera
52415,1024375,128,248000,371402000,512,352816228,7200,32,0,0,0,Purdue-Anvil
52419,67102,64,122000,669995532,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52420,67767,64,122000,669995244,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52426,5618211,8,32768,13751486332,512,593038748,34800,9,1,0,1,Manchester
52428,12738254,8,32768,869036892,512,526226912,14400,9,1,0,1,UConn-HPC
52433,9254944,8,32768,14087585548,512,593151744,34800,8,1,0,0,Manchester
52434,628862,64,122000,669995976,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52438,12683510,48,192000,383882656,33792,196453596,7200,13,0,0,0,TACC-Stampede2
52439,505204,8,48000,1695173224,512,398296080,34800,9,1,0,0,IN_TIFR
52451,2339671,8,20480,874739428,15360,185040068,34800,6,1,0,0,FZU
52458,852016,64,122000,669995524,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52466,100,4,16000,718013496,36608,427200236,34800,4,1,0,0,London_QMUL
52472,20898788,64,122000,669995860,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52473,9337559,128,248000,371403820,512,357455720,7200,32,0,0,0,Purdue-Anvil
52475,31893,56,192000,149557408,39424,196111704,7200,11,0,0,0,TACC-Frontera
52480,40582,64,122000,669995244,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52489,29801,128,248000,371346712,512,357456232,7200,31,1,0,0,Purdue-Anvil
52493,25028,56,192000,149552300,39424,196111704,7200,15,0,0,0,TACC-Frontera
52498,611954,8,32768,6388571512,512,594777928,34800,9,1,0,1,Manchester
52500,2308697,64,122000,669993944,40960,131890088,7200,16,0,0,0,T3_US_NERSC
52502,30970,56,192000,149535940,39424,196111708,7200,15,0,0,0,TACC-Frontera
52503,2308982,56,192000,149547512,39424,196111704,7200,13,0,0,1,TACC-Frontera
52518,188459,4,10000,1663161696,14080,135602592,34800,5,1,0,1,CCIN2P3
52522,2136171,2,8000,636041308,512,796117328,34800,3,1,0,0,RAL
52523,4224164,128,248000,371398396,512,357455976,7200,24,0,0,0,Purdue-Anvil
52524,1650905,8,32768,874905024,512,524520324,14400,9,1,0,0,UConn-HPC
52525,2409310,8,20240,1210690804,512,526160872,34800,9,1,0,0,CERN
52526,2798818,8,20240,1718083936,20480,66095944,34800,9,1,0,0,London_Brunel
52529,1091,8,24576,1784902600,28160,200345308,34800,5,1,0,0,Lancaster
52534,52362,128,248000,371398388,512,357422692,7200,32,0,0,0,Purdue-Anvil
52539,675532,56,192000,149545680,39424,196111708,7200,14,0,0,0,TACC-Frontera
52542,221417,56,192000,149534656,39424,196111708,7200,15,0,0,0,TACC-Frontera
52547,193244,8,32768,13968048420,512,594048564,34800,8,1,0,0,Manchester
52549,127521,56,192000,149532728,39424,196111704,7200,15,0,0,0,TACC-Frontera
52553,3310788,8,32768,6400076604,512,591839304,34800,7,1,0,0,Manchester
52555,7561740,128,248000,371392900,512,351866980,7200,15,0,0,0,Purdue-Anvil
